node_id,account_age_days,in_degree,out_degree,label
6153,1404,1,2,0
6154,458,1,4,0
6155,178,3,2,0
6156,1218,1,3,0
6157,740,1,2,0
6158,165,1,2,0
6159,410,0,6,0
6160,234,3,1,0
6161,527,1,2,0
6162,109,1,3,0
6163,1033,3,4,0
6164,1250,2,2,0
6165,1383,1,3,0
6166,1489,0,5,0
6167,1211,0,3,0
6168,1947,4,0,0
6169,390,1,4,0
6170,1344,3,1,0
6171,882,2,1,0
6172,679,1,4,0
6173,1988,2,2,0
6174,913,4,2,0
6175,179,3,2,0
6176,1525,3,2,0
6177,511,2,3,0
6178,846,2,2,0
6179,296,2,3,0
6180,961,1,4,0
6181,50,1,4,0
6182,213,2,5,0
6183,904,0,3,0
6184,1283,2,4,0
6185,827,1,3,0
6186,745,2,3,0
6187,1686,0,6,0
6188,306,2,1,0
6189,862,0,4,0
6190,1849,1,2,0
6191,1919,2,2,0
6192,498,3,1,0
6193,1402,2,1,0
6194,480,2,2,0
6195,1260,2,2,0
6196,1635,3,0,0
6197,1440,2,2,0
6198,579,2,6,0
6199,1137,1,3,0
6200,1392,1,2,0
6201,30,1,3,0
6202,1789,1,3,0
6203,939,1,4,0
6204,1080,1,3,0
6205,795,1,6,0
6206,1926,2,2,0
6207,46,2,1,0
6208,1845,1,3,0
6209,191,2,3,0
6210,51,19,3,1
6211,1922,3,1,0
6212,854,3,1,0
6213,370,1,2,0
6214,347,0,3,0
6215,1757,1,3,0
6216,1887,4,1,0
6217,341,2,2,0
6218,1797,2,4,0
6219,1298,1,2,0
6220,1793,1,2,0
6221,1404,2,4,0
6222,955,2,3,0
6223,223,3,1,0
6224,1678,1,3,0
6225,219,1,3,0
6226,159,1,3,0
6227,744,0,4,0
6228,1912,3,1,0
6229,68,0,5,0
6230,1997,1,2,0
6231,759,2,4,0
6232,320,3,2,0
6233,1979,0,4,0
6234,1279,1,3,0
6235,690,2,3,0
6236,192,2,2,0
6237,480,1,2,0
6238,313,1,4,0
6239,1885,3,5,0
6240,1103,3,4,0
6241,1690,3,2,0
6242,406,1,4,0
6243,1614,1,2,0
6244,1488,2,2,0
6245,1704,2,4,0
6246,592,3,3,0
6247,548,4,2,0
6248,1896,1,4,0
6249,1518,2,3,0
6250,414,1,4,0
6251,1031,2,1,0
6252,608,1,2,0
6253,75,4,1,0
6254,1219,1,3,0
6255,324,3,2,0
6256,956,1,2,0
6257,1742,2,4,0
6258,1571,1,4,0
6259,1860,0,5,0
6260,311,2,2,0
6261,399,3,0,0
6262,324,1,4,0
6263,609,1,2,0
6264,861,2,3,0
6265,519,2,2,0
6266,643,1,4,0
6267,32,3,1,0
6268,191,3,3,0
6269,1429,2,4,0
6270,914,2,3,0
6271,1066,0,6,0
6272,1534,1,3,0
6273,1677,4,3,0
6274,703,2,1,0
6275,1917,3,0,0
6276,381,3,4,0
6277,83,2,3,0
6278,712,1,4,0
6279,947,2,3,0
6280,126,3,4,0
6281,82,2,3,0
6282,582,4,2,0
6283,486,1,5,0
6284,336,2,3,0
6285,484,1,5,0
6286,1922,2,1,0
6287,136,2,2,0
6288,1930,36,2,1
6289,1867,1,3,0
6290,1271,5,0,0
6291,294,2,2,0
6292,1330,2,2,0
6293,1036,2,2,0
6294,318,2,1,0
6295,1978,1,2,0
6296,538,3,3,0
6297,1983,1,3,0
6298,1608,2,5,0
6299,1038,26,1,1
6300,392,3,1,0
6301,1440,1,4,0
6302,1680,4,2,0
6303,261,4,1,0
6304,1622,2,3,0
6305,1898,3,3,0
6306,1371,2,2,0
6307,317,2,1,0
6308,1969,3,3,0
6309,758,1,3,0
6310,800,1,2,0
6311,277,4,4,0
6312,1976,2,1,0
6313,263,1,3,0
6314,64,3,2,0
6315,1973,3,0,0
6316,942,19,1,1
6317,1475,2,3,0
6318,1534,2,3,0
6319,988,2,5,0
6320,40,2,2,0
6321,688,1,4,0
6322,1439,2,5,0
6323,106,2,2,0
6324,1696,2,5,0
6325,1427,3,0,0
6326,988,2,3,0
6327,654,1,3,0
6328,497,1,2,0
6329,421,2,2,0
6330,1398,1,4,0
6331,1845,3,0,0
6332,1253,0,3,0
6333,399,3,1,0
6334,1625,1,3,0
6335,1086,3,1,0
6336,1918,0,5,0
6337,1064,2,2,0
6338,112,1,3,0
6339,1130,2,1,0
6340,719,2,2,0
6341,1592,1,2,0
6342,288,3,2,0
6343,1780,1,3,0
6344,1329,4,1,0
6345,1986,1,3,0
6346,881,0,5,0
6347,334,0,5,0
6348,1336,2,4,0
6349,1145,3,1,0
6350,945,2,3,0
6351,1873,2,1,0
6352,317,1,5,0
6353,383,2,4,0
6354,595,2,4,0
6355,95,2,2,0
6356,1704,3,1,0
6357,1521,1,4,0
6358,1418,3,3,0
6359,450,2,3,0
6360,991,2,3,0
6361,596,0,6,0
6362,660,1,3,0
6363,1638,3,1,0
6364,812,1,2,0
6365,818,2,1,0
6366,300,2,2,0
6367,550,2,2,0
6368,250,1,3,0
6369,1626,5,3,0
6370,1514,1,2,0
6371,457,1,2,0
6372,1077,2,2,0
6373,1054,1,2,0
6374,661,2,4,0
6375,1001,3,2,0
6376,1012,3,1,0
6377,1172,2,1,0
6378,718,2,1,0
6379,1779,1,5,0
6380,163,1,3,0
6381,1624,2,1,0
6382,1804,2,2,0
6383,640,0,5,0
6384,218,2,2,0
6385,1552,3,1,0
6386,339,1,6,0
6387,312,0,4,0
6388,195,3,0,0
6389,1614,1,4,0
6390,1209,0,4,0
6391,288,3,1,0
6392,1501,2,3,0
6393,747,2,3,0
6394,114,5,1,0
6395,877,0,3,0
6396,1334,2,2,0
6397,133,1,3,0
6398,1869,3,3,0
6399,1091,1,3,0
6400,1429,2,2,0
6401,1744,1,4,0
6402,372,3,0,0
6403,1920,2,1,0
6404,1326,4,3,0
6405,700,2,2,0
6406,1692,1,2,0
6407,947,2,5,0
6408,1677,1,3,0
6409,873,3,3,0
6410,950,3,1,0
6411,1392,2,2,0
6412,359,0,4,0
6413,1119,1,2,0
6414,99,2,2,0
6415,1196,3,3,0
6416,1775,1,2,0
6417,54,2,1,0
6418,1709,0,5,0
6419,94,3,1,0
6420,539,2,3,0
6421,1412,4,2,0
6422,1626,3,2,0
6423,1801,1,4,0
6424,1278,2,1,0
6425,1069,4,2,0
6426,415,3,2,0
6427,225,2,3,0
6428,608,3,4,0
6429,1640,3,0,0
6430,1640,1,2,0
6431,925,0,5,0
6432,1923,0,3,0
6433,126,2,4,0
6434,1616,3,3,0
6435,774,39,0,1
6436,836,1,2,0
6437,1431,2,3,0
6438,1036,0,3,0
6439,1597,2,3,0
6440,440,0,3,0
6441,796,0,7,0
6442,952,1,6,0
6443,568,1,4,0
6444,56,2,2,0
6445,1467,2,2,0
6446,1260,2,1,0
6447,1622,2,1,0
6448,1708,1,4,0
6449,563,1,4,0
6450,1940,22,1,1
6451,1299,3,0,0
6452,1211,1,4,0
6453,1753,1,3,0
6454,157,2,1,0
6455,1098,5,2,0
6456,1027,3,1,0
6457,1017,3,1,0
6458,1210,1,2,0
6459,1417,1,2,0
6460,1171,1,2,0
6461,1225,1,3,0
6462,357,2,5,0
6463,1325,3,1,0
6464,1483,1,3,0
6465,274,2,4,0
6466,804,0,4,0
6467,1368,3,3,0
6468,311,19,1,1
6469,535,2,3,0
6470,1970,3,3,0
6471,100,3,2,0
6472,1203,3,3,0
6473,1583,1,5,0
6474,301,5,1,0
6475,845,2,1,0
6476,448,3,1,0
6477,470,2,2,0
6478,233,3,0,0
6479,392,2,1,0
6480,624,2,2,0
6481,840,1,3,0
6482,1166,1,2,0
6483,1297,2,3,0
6484,1823,2,3,0
6485,675,2,3,0
6486,1700,3,4,0
6487,816,1,4,0
6488,1629,3,1,0
6489,1509,1,3,0
6490,1270,3,1,0
6491,618,2,6,0
6492,1188,3,2,0
6493,1461,2,3,0
6494,1756,1,3,0
6495,356,3,1,0
6496,1990,2,3,0
6497,235,0,3,0
6498,460,2,4,0
6499,709,3,0,0
6500,543,4,3,0
6501,1344,0,6,0
6502,1605,1,2,0
6503,858,3,4,0
6504,1787,2,2,0
6505,1028,0,4,0
6506,1148,1,2,0
6507,482,2,2,0
6508,1285,1,4,0
6509,1657,2,3,0
6510,541,3,2,0
6511,721,1,4,0
6512,377,2,2,0
6513,1943,3,4,0
6514,317,3,2,0
6515,1348,2,2,0
6516,518,2,1,0
6517,1040,3,3,0
6518,58,0,3,0
6519,184,2,1,0
6520,159,3,1,0
6521,1346,1,4,0
6522,650,2,1,0
6523,781,2,2,0
6524,325,2,1,0
6525,1818,1,3,0
6526,1929,1,3,0
6527,260,4,1,0
6528,1806,2,3,0
6529,1387,0,4,0
6530,558,1,3,0
6531,1311,2,2,0
6532,1400,2,2,0
6533,1756,2,2,0
6534,580,2,1,0
6535,1816,2,4,0
6536,701,1,4,0
6537,92,3,4,0
6538,257,1,3,0
6539,1772,4,0,0
6540,1785,3,2,0
6541,1668,0,3,0
6542,1899,3,2,0
6543,932,3,3,0
6544,1897,1,4,0
6545,114,2,3,0
6546,1143,4,2,0
6547,1745,3,1,0
6548,1528,3,1,0
6549,1134,2,1,0
6550,549,4,1,0
6551,497,2,1,0
6552,1302,2,2,0
6553,428,2,2,0
6554,208,2,3,0
6555,425,3,1,0
6556,1944,1,4,0
6557,1073,3,3,0
6558,796,1,2,0
6559,825,3,1,0
6560,667,2,2,0
6561,1243,2,1,0
6562,930,2,2,0
6563,1957,26,3,1
6564,1923,1,5,0
6565,395,0,6,0
6566,430,0,6,0
6567,667,3,2,0
6568,1818,0,3,0
6569,334,1,2,0
6570,241,1,3,0
6571,1016,1,2,0
6572,362,0,4,0
6573,572,1,3,0
6574,1667,2,2,0
6575,957,2,1,0
6576,79,3,1,0
6577,1103,0,7,0
6578,161,1,3,0
6579,353,37,2,1
6580,486,27,2,1
6581,653,2,1,0
6582,404,3,1,0
6583,40,1,3,0
6584,787,1,2,0
6585,462,1,3,0
6586,562,3,1,0
6587,840,2,1,0
6588,654,2,2,0
6589,564,4,1,0
6590,1937,2,2,0
6591,233,2,3,0
6592,604,1,3,0
6593,1694,4,1,0
6594,399,1,3,0
6595,775,1,2,0
6596,1286,2,2,0
6597,1833,0,5,0
6598,951,2,2,0
6599,926,0,3,0
6600,260,2,1,0
6601,200,2,2,0
6602,1365,2,3,0
6603,1624,2,2,0
6604,346,4,1,0
6605,1932,2,3,0
6606,1544,1,5,0
6607,1991,3,4,0
6608,1534,2,3,0
6609,1115,2,3,0
6610,1056,2,3,0
6611,1334,1,6,0
6612,285,1,3,0
6613,1530,1,3,0
6614,927,1,4,0
6615,1299,2,2,0
6616,1889,2,2,0
6617,422,2,2,0
6618,1530,3,1,0
6619,575,3,2,0
6620,1872,22,2,1
6621,1545,1,2,0
6622,440,1,3,0
6623,79,1,2,0
6624,648,2,1,0
6625,1458,2,1,0
6626,1457,1,6,0
6627,468,2,3,0
6628,1897,2,3,0
6629,1422,2,5,0
6630,997,2,2,0
6631,579,3,1,0
6632,1245,2,4,0
6633,1955,2,2,0
6634,1843,3,1,0
6635,474,1,3,0
6636,1643,38,1,1
6637,1015,3,2,0
6638,1275,2,1,0
6639,507,0,4,0
6640,698,2,4,0
6641,150,2,1,0
6642,1486,1,3,0
6643,851,2,3,0
6644,290,2,2,0
6645,1528,2,2,0
6646,1915,3,2,0
6647,272,0,4,0
6648,1035,2,2,0
6649,971,2,2,0
6650,1018,3,4,0
6651,1115,2,2,0
6652,310,3,0,0
6653,1737,3,2,0
6654,1322,2,2,0
6655,637,19,3,1
6656,1998,2,1,0
6657,1275,3,0,0
6658,1543,1,3,0
6659,62,2,1,0
6660,294,3,0,0
6661,1614,3,0,0
6662,48,2,4,0
6663,550,23,2,1
6664,42,2,5,0
6665,511,0,6,0
6666,1284,3,2,0
6667,499,1,2,0
6668,428,1,3,0
6669,781,1,3,0
6670,1549,3,4,0
6671,316,1,5,0
6672,631,2,2,0
6673,878,1,4,0
6674,137,3,1,0
6675,1382,1,4,0
6676,735,1,3,0
6677,101,3,2,0
6678,306,2,2,0
6679,382,43,2,1
6680,988,1,6,0
6681,1760,2,3,0
6682,88,0,4,0
6683,1594,3,2,0
6684,65,3,4,0
6685,1056,1,5,0
6686,893,1,2,0
6687,896,3,2,0
6688,792,5,3,0
6689,936,2,2,0
6690,186,2,3,0
6691,1630,1,2,0
6692,1535,0,4,0
6693,1311,2,1,0
6694,1657,2,3,0
6695,632,1,3,0
6696,406,2,2,0
6697,1152,1,2,0
6698,316,1,2,0
6699,1656,1,3,0
6700,1728,1,2,0
6701,1425,3,2,0
6702,1218,1,3,0
6703,1898,1,2,0
6704,577,1,4,0
6705,1520,5,1,0
6706,848,2,1,0
6707,677,1,3,0
6708,567,3,1,0
6709,1840,1,3,0
6710,31,2,2,0
6711,1112,3,3,0
6712,578,1,4,0
6713,1643,4,3,0
6714,1151,2,4,0
6715,103,2,1,0
6716,1557,1,2,0
6717,848,1,2,0
6718,262,32,1,1
6719,1841,3,2,0
6720,1743,1,3,0
6721,1762,2,3,0
6722,1741,0,5,0
6723,108,0,4,0
6724,1509,1,4,0
6725,627,1,4,0
6726,1800,2,3,0
6727,1032,1,4,0
6728,591,1,4,0
6729,1246,2,1,0
6730,552,3,2,0
6731,1082,1,2,0
6732,1511,4,1,0
6733,1431,2,3,0
6734,366,2,2,0
6735,1262,2,1,0
6736,234,1,6,0
6737,1231,3,1,0
6738,51,0,5,0
6739,1119,2,3,0
6740,140,1,4,0
6741,399,0,6,0
6742,497,1,4,0
6743,1246,0,3,0
6744,1412,34,3,1
6745,768,0,3,0
6746,1662,2,4,0
6747,1888,3,4,0
6748,1438,4,0,0
6749,1513,0,4,0
6750,1790,1,6,0
6751,1530,1,2,0
6752,910,2,2,0
6753,1450,1,2,0
6754,320,2,1,0
6755,1643,2,2,0
6756,1284,2,2,0
6757,1899,2,1,0
6758,944,2,2,0
6759,1283,21,1,1
6760,1949,2,6,0
6761,1425,2,2,0
6762,1243,3,1,0
6763,451,2,3,0
6764,263,2,1,0
6765,335,3,2,0
6766,887,0,4,0
6767,183,1,2,0
6768,270,3,3,0
6769,697,1,2,0
6770,96,1,2,0
6771,433,3,3,0
6772,538,1,4,0
6773,1891,4,5,0
6774,1848,2,3,0
6775,1566,3,1,0
6776,61,3,2,0
6777,1007,1,3,0
6778,401,3,0,0
6779,1615,2,4,0
6780,1611,1,3,0
6781,1544,0,5,0
6782,1203,2,3,0
6783,1954,3,2,0
6784,1179,2,2,0
6785,1323,1,4,0
6786,1250,2,3,0
6787,1168,3,1,0
6788,237,2,1,0
6789,196,1,3,0
6790,886,1,3,0
6791,471,1,2,0
6792,1150,2,4,0
6793,1395,0,4,0
6794,1291,1,3,0
6795,1843,2,1,0
6796,763,3,2,0
6797,1068,3,1,0
6798,1977,2,1,0
6799,240,1,2,0
6800,1753,3,0,0
6801,1000,3,5,0
6802,571,2,2,0
6803,338,2,1,0
6804,233,2,3,0
6805,488,2,1,0
6806,1094,2,5,0
6807,879,2,2,0
6808,1129,2,2,0
6809,407,3,3,0
6810,1644,4,0,0
6811,430,3,1,0
6812,1193,3,3,0
6813,98,1,4,0
6814,419,3,3,0
6815,403,2,1,0
6816,992,0,3,0
6817,448,2,2,0
6818,1483,2,1,0
6819,152,1,3,0
6820,1246,1,2,0
6821,1514,1,3,0
6822,1377,2,2,0
6823,849,3,1,0
6824,1680,1,2,0
6825,793,1,2,0
6826,362,0,4,0
6827,989,1,4,0
6828,1005,3,2,0
6829,248,2,2,0
6830,1992,1,2,0
6831,112,3,3,0
6832,1648,1,3,0
6833,1996,1,3,0
6834,675,1,4,0
6835,956,3,0,0
6836,1217,1,4,0
6837,1489,2,1,0
6838,88,3,1,0
6839,373,0,5,0
6840,809,0,3,0
6841,1002,2,2,0
6842,1093,2,5,0
6843,675,2,1,0
6844,1098,1,2,0
6845,1149,0,3,0
6846,675,1,3,0
6847,1050,2,1,0
6848,183,1,2,0
6849,1019,3,4,0
6850,1686,1,3,0
6851,754,3,1,0
6852,679,2,2,0
6853,93,3,1,0
6854,687,1,3,0
6855,808,3,1,0
6856,597,19,3,1
6857,525,2,1,0
6858,1053,2,1,0
6859,1658,5,2,0
6860,1667,2,1,0
6861,1293,1,5,0
6862,1475,1,5,0
6863,357,32,2,1
6864,1862,1,2,0
6865,146,0,5,0
6866,491,2,2,0
6867,1562,3,1,0
6868,1748,3,0,0
6869,970,2,3,0
6870,1012,1,2,0
6871,1989,3,0,0
6872,835,3,2,0
6873,481,2,2,0
6874,829,3,2,0
6875,801,2,3,0
6876,546,0,6,0
6877,904,1,2,0
6878,636,21,4,1
6879,804,1,3,0
6880,1290,1,2,0
6881,159,2,2,0
6882,252,3,1,0
6883,596,1,4,0
6884,479,2,1,0
6885,683,1,3,0
6886,762,4,0,0
6887,186,2,6,0
6888,693,1,3,0
6889,803,1,3,0
6890,637,1,3,0
6891,1053,1,4,0
6892,627,2,1,0
6893,794,0,3,0
6894,973,0,4,0
6895,386,0,4,0
6896,1556,1,2,0
6897,1986,1,2,0
6898,1364,2,4,0
6899,1643,3,1,0
6900,1905,1,3,0
6901,1185,1,2,0
6902,1092,0,3,0
6903,259,3,0,0
6904,961,1,3,0
6905,1290,2,3,0
6906,493,1,3,0
6907,1926,1,4,0
6908,99,1,3,0
6909,725,0,4,0
6910,1963,2,2,0
6911,498,2,2,0
6912,366,3,2,0
6913,1871,1,2,0
6914,1419,0,6,0
6915,1399,3,3,0
6916,1054,2,1,0
6917,827,1,2,0
6918,1266,3,3,0
6919,1568,1,2,0
6920,1735,2,1,0
6921,258,3,1,0
6922,1563,2,3,0
6923,1189,0,4,0
6924,991,2,3,0
6925,590,1,2,0
6926,414,1,3,0
6927,674,2,2,0
6928,398,1,3,0
6929,1486,2,3,0
6930,1526,1,4,0
6931,228,2,1,0
6932,42,2,2,0
6933,1463,1,3,0
6934,1207,1,4,0
6935,1030,0,4,0
6936,1896,1,5,0
6937,1081,1,3,0
6938,1021,3,2,0
6939,1671,2,3,0
6940,1053,0,4,0
6941,1080,0,5,0
6942,630,0,6,0
6943,1321,2,2,0
6944,339,27,3,1
6945,1958,1,4,0
6946,1470,2,3,0
6947,441,2,1,0
6948,331,2,3,0
6949,540,3,0,0
6950,420,3,0,0
6951,1877,1,2,0
6952,1774,2,1,0
6953,1096,2,3,0
6954,873,1,3,0
6955,459,2,4,0
6956,136,2,2,0
6957,435,3,2,0
6958,1692,3,1,0
6959,591,4,2,0
6960,1745,0,4,0
6961,1063,2,3,0
6962,1638,4,3,0
6963,574,1,3,0
6964,1238,1,4,0
6965,533,1,2,0
6966,348,1,3,0
6967,1069,2,2,0
6968,321,3,1,0
6969,1577,2,3,0
6970,999,0,3,0
6971,101,1,2,0
6972,1198,3,0,0
6973,374,2,2,0
6974,927,4,3,0
6975,144,1,2,0
6976,468,1,2,0
6977,606,2,2,0
6978,276,1,4,0
6979,189,3,0,0
6980,799,2,1,0
6981,908,1,3,0
6982,502,3,1,0
6983,1020,2,3,0
6984,614,1,4,0
6985,226,3,4,0
6986,1716,1,3,0
6987,1523,5,1,0
6988,865,1,3,0
6989,937,1,3,0
6990,713,2,2,0
6991,1140,4,2,0
6992,925,2,2,0
6993,1807,2,2,0
6994,1878,3,4,0
6995,834,3,0,0
6996,1606,0,3,0
6997,128,2,2,0
6998,1655,0,4,0
6999,1395,2,2,0
7000,1172,1,2,0
7001,1930,2,2,0
7002,294,3,2,0
7003,431,4,1,0
7004,1799,1,2,0
7005,456,0,3,0
7006,1239,3,2,0
7007,1850,1,3,0
7008,545,1,2,0
7009,1133,3,3,0
7010,1931,1,4,0
7011,910,1,2,0
7012,1198,1,3,0
7013,1245,3,1,0
7014,155,2,4,0
7015,1906,2,3,0
7016,1098,1,2,0
7017,1871,2,1,0
7018,618,4,1,0
7019,873,0,5,0
7020,1071,1,2,0
7021,257,2,1,0
7022,818,1,2,0
7023,1019,0,5,0
7024,644,1,4,0
7025,1305,0,3,0
7026,1031,0,4,0
7027,1713,4,0,0
7028,596,3,1,0
7029,1410,1,2,0
7030,1976,1,3,0
7031,805,2,4,0
7032,935,3,1,0
7033,419,2,1,0
7034,1625,1,5,0
7035,1245,1,3,0
7036,461,3,1,0
7037,30,0,7,0
7038,1440,1,3,0
7039,310,1,2,0
7040,72,3,3,0
7041,1345,3,1,0
7042,936,2,2,0
7043,39,18,4,1
7044,340,2,3,0
7045,654,1,3,0
7046,624,3,1,0
7047,996,3,2,0
7048,213,3,3,0
7049,1339,2,2,0
7050,1815,1,2,0
7051,1781,1,2,0
7052,1074,5,1,0
7053,1424,2,3,0
7054,504,0,5,0
7055,1288,3,3,0
7056,1976,1,3,0
7057,902,3,3,0
7058,1930,2,2,0
7059,892,4,3,0
7060,352,3,0,0
7061,706,1,2,0
7062,240,2,3,0
7063,1149,2,2,0
7064,378,0,3,0
7065,1588,2,3,0
7066,1177,2,2,0
7067,738,2,1,0
7068,454,1,3,0
7069,183,2,3,0
7070,523,2,1,0
7071,1577,0,5,0
7072,1896,2,2,0
7073,588,1,2,0
7074,1734,1,3,0
7075,1080,2,4,0
7076,1677,2,2,0
7077,853,3,2,0
7078,1552,2,1,0
7079,1371,2,3,0
7080,1328,2,2,0
7081,656,1,4,0
7082,710,1,2,0
7083,842,31,3,1
7084,1064,1,3,0
7085,353,0,3,0
7086,822,0,3,0
7087,769,1,2,0
7088,1108,2,3,0
7089,1265,2,1,0
7090,1343,2,2,0
7091,643,2,1,0
7092,389,2,3,0
7093,358,2,2,0
7094,1147,3,2,0
7095,1561,1,2,0
7096,254,1,3,0
7097,566,24,3,1
7098,168,0,4,0
7099,99,1,2,0
7100,1964,3,2,0
7101,1405,2,1,0
7102,913,2,1,0
7103,1787,5,2,0
7104,937,2,2,0
7105,1427,1,3,0
7106,96,0,3,0
7107,1529,2,3,0
7108,1426,3,1,0
7109,1530,3,4,0
7110,168,1,3,0
7111,989,2,1,0
7112,213,2,2,0
7113,842,1,2,0
7114,1897,3,1,0
7115,607,0,4,0
7116,697,4,0,0
7117,452,2,1,0
7118,266,1,5,0
7119,1458,3,2,0
7120,777,2,3,0
7121,1486,2,2,0
7122,337,3,1,0
7123,615,1,2,0
7124,671,1,5,0
7125,1477,0,3,0
7126,1642,1,4,0
7127,1843,0,4,0
7128,484,0,5,0
7129,1786,2,2,0
7130,1116,0,6,0
7131,473,2,1,0
7132,1653,1,4,0
7133,1209,3,3,0
7134,1010,40,1,1
7135,1047,2,1,0
7136,883,2,3,0
7137,915,2,2,0
7138,1792,2,1,0
7139,155,0,4,0
7140,270,0,3,0
7141,706,1,2,0
7142,1029,30,0,1
7143,1177,3,1,0
7144,1274,2,1,0
7145,564,2,5,0
7146,1304,0,7,0
7147,1401,2,2,0
7148,1658,3,1,0
7149,725,3,0,0
7150,1400,0,4,0
7151,659,1,3,0
7152,1896,40,3,1
7153,1081,3,1,0
7154,284,1,3,0
7155,483,2,5,0
7156,537,0,3,0
7157,801,4,1,0
7158,1189,2,2,0
7159,1306,1,4,0
7160,967,40,2,1
7161,1336,18,2,1
7162,672,2,1,0
7163,1787,1,2,0
7164,139,2,2,0
7165,206,2,2,0
7166,1689,0,3,0
7167,267,1,3,0
7168,1647,6,0,0
7169,1860,2,1,0
7170,1296,1,3,0
7171,1492,1,2,0
7172,1568,1,3,0
7173,1295,4,0,0
7174,324,29,2,1
7175,1982,3,1,0
7176,1732,1,3,0
7177,1683,2,4,0
7178,643,2,2,0
7179,153,1,2,0
7180,818,1,2,0
7181,581,3,1,0
7182,1836,2,2,0
7183,1296,3,2,0
7184,926,2,1,0
7185,1614,1,4,0
7186,1376,1,3,0
7187,567,2,2,0
7188,75,1,3,0
7189,1512,2,2,0
7190,780,1,4,0
7191,86,1,5,0
7192,1171,0,4,0
7193,1086,1,2,0
7194,998,3,1,0
7195,1280,3,1,0
7196,1793,3,3,0
7197,306,1,3,0
7198,1915,2,3,0
7199,761,1,4,0
7200,1249,1,2,0
7201,1600,4,1,0
7202,181,35,2,1
7203,1878,2,2,0
7204,1350,2,1,0
7205,905,1,2,0
7206,668,3,2,0
7207,864,3,3,0
7208,999,1,3,0
7209,202,3,2,0
7210,1041,1,4,0
7211,292,5,2,0
7212,724,2,3,0
7213,740,2,1,0
7214,561,2,2,0
7215,1130,4,0,0
7216,88,1,4,0
7217,1762,0,5,0
7218,412,1,2,0
7219,1450,2,1,0
7220,129,2,3,0
7221,722,1,3,0
7222,966,1,4,0
7223,965,3,2,0
7224,582,4,1,0
7225,1330,1,2,0
7226,1503,1,3,0
7227,1297,0,5,0
7228,1684,2,1,0
7229,1490,2,3,0
7230,1217,1,3,0
7231,1604,1,3,0
7232,572,2,3,0
7233,737,1,3,0
7234,71,0,3,0
7235,650,2,2,0
7236,605,2,2,0
7237,598,2,1,0
7238,1189,3,1,0
7239,341,0,4,0
7240,1446,2,4,0
7241,1241,2,2,0
7242,350,2,2,0
7243,1203,1,4,0
7244,36,3,1,0
7245,432,1,4,0
7246,811,1,3,0
7247,426,2,2,0
7248,94,29,1,1
7249,1821,2,1,0
7250,1834,3,2,0
7251,766,3,3,0
7252,1900,1,3,0
7253,462,2,3,0
7254,588,2,2,0
7255,1489,2,2,0
7256,530,1,4,0
7257,1974,1,2,0
7258,1971,0,3,0
7259,675,1,2,0
7260,1591,23,2,1
7261,1635,1,3,0
7262,505,3,1,0
7263,1197,2,4,0
7264,1161,2,3,0
7265,1865,1,3,0
7266,765,2,5,0
7267,915,3,2,0
7268,644,2,2,0
7269,1251,0,3,0
7270,347,1,5,0
7271,1146,4,5,0
7272,895,4,1,0
7273,936,3,3,0
7274,760,1,2,0
7275,823,3,0,0
7276,1151,1,3,0
7277,472,2,1,0
7278,156,2,2,0
7279,426,2,4,0
7280,499,0,5,0
7281,763,2,3,0
7282,1329,1,3,0
7283,1945,3,2,0
7284,1466,0,4,0
7285,1252,1,4,0
7286,435,4,1,0
7287,332,1,3,0
7288,224,0,5,0
7289,1114,3,2,0
7290,818,3,0,0
7291,159,2,2,0
7292,1718,2,2,0
7293,1016,1,3,0
7294,218,3,1,0
7295,951,1,3,0
7296,1104,0,6,0
7297,1319,0,4,0
7298,667,1,2,0
7299,1996,1,2,0
7300,1295,2,1,0
7301,1330,2,2,0
7302,1347,1,3,0
7303,1113,3,1,0
7304,457,2,2,0
7305,524,3,1,0
7306,968,2,2,0
7307,383,2,1,0
7308,1894,1,2,0
7309,599,4,0,0
7310,1766,2,3,0
7311,1512,3,2,0
7312,1918,2,1,0
7313,930,3,1,0
7314,566,0,3,0
7315,833,1,3,0
7316,1205,2,2,0
7317,1923,2,2,0
7318,118,2,3,0
7319,1770,1,4,0
7320,964,1,4,0
7321,387,1,3,0
7322,1751,1,3,0
7323,1141,2,2,0
7324,1788,1,3,0
7325,282,2,1,0
7326,1271,3,2,0
7327,1463,2,4,0
7328,673,3,1,0
7329,1143,3,0,0
7330,1269,1,2,0
7331,485,2,3,0
7332,1689,4,0,0
7333,762,0,6,0
7334,1582,2,1,0
7335,1129,3,0,0
7336,1237,2,3,0
7337,1150,1,2,0
7338,1400,2,1,0
7339,1218,3,1,0
7340,285,2,2,0
7341,1919,1,2,0
7342,1059,3,3,0
7343,1141,3,0,0
7344,791,1,4,0
7345,1326,2,4,0
7346,1505,1,2,0
7347,864,2,2,0
7348,1994,2,3,0
7349,60,2,1,0
7350,1515,2,1,0
7351,775,1,2,0
7352,632,1,5,0
7353,1979,1,3,0
7354,113,1,3,0
7355,1932,4,1,0
7356,135,2,3,0
7357,531,2,3,0
7358,1068,2,3,0
7359,1270,3,0,0
7360,211,0,3,0
7361,1657,3,4,0
7362,824,2,2,0
7363,1441,2,3,0
7364,942,2,1,0
7365,901,0,4,0
7366,1508,1,2,0
7367,1052,0,4,0
7368,1308,2,1,0
